Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
965.300	16.697	957.147
965.340	21.266	957.187
965.380	25.034	957.227
965.420	27.861	957.271
965.460	29.191	957.306
965.500	30.106	957.347
965.540	29.392	957.391
965.580	27.489	957.431
965.620	25.050	957.467
965.660	21.078	957.508
965.700	16.446	957.550
965.740	11.332	957.590
965.780	5.496	957.628
965.820	0.129	957.666
965.860	-5.802	957.707
965.900	-10.798	957.752
965.940	-15.815	957.788
965.980	-19.620	957.827
966.020	-22.848	957.870
966.060	-24.804	957.912
966.100	-25.581	957.949
966.140	-25.536	957.985
966.180	-24.190	958.030
966.220	-21.875	958.070
966.260	-18.410	958.112
966.300	-14.309	958.151
966.340	-9.962	958.188
966.380	-4.711	958.228
966.420	0.179	958.266
966.460	5.465	958.310
966.500	10.685	958.350
966.540	14.769	958.388
966.580	19.013	958.428
966.620	21.821	958.469
966.660	23.738	958.510
966.700	24.577	958.550
966.740	24.557	958.586
966.780	23.164	958.627
966.820	20.950	958.668
966.860	17.595	958.706
966.900	13.511	958.745
966.940	8.843	958.787
966.980	4.003	958.826
967.020	-1.306	958.865
967.060	-6.386	958.904
967.100	-11.229	958.945
967.140	-15.397	958.990
967.180	-18.997	959.029
967.220	-21.738	959.067
967.260	-23.476	959.107
967.300	-24.630	959.151
967.340	-24.400	959.189
967.380	-23.449	959.227
967.420	-21.016	959.273
967.460	-17.680	959.307
967.500	-13.821	959.348
967.540	-9.506	959.387
967.580	-4.720	959.425
967.620	0.427	959.468
967.660	5.339	959.506
967.700	10.255	959.544
967.740	14.331	959.588
967.780	18.051	959.628
967.820	20.708	959.670
967.860	22.488	959.705
967.900	23.114	959.748
967.940	22.865	959.788
967.980	21.552	959.828
968.020	19.232	959.868
968.060	15.948	959.907
968.100	11.807	959.949
968.140	7.483	959.987
968.180	2.271	960.028
968.220	-2.200	960.069
968.260	-7.338	960.111
968.300	-11.660	960.148
968.340	-15.722	960.191
968.380	-19.141	960.229
968.420	-21.882	960.268
968.460	-23.332	960.305
968.500	-23.786	960.351
968.540	-23.405	960.387
968.580	-21.818	960.429
968.620	-19.406	960.469
968.660	-15.725	960.507
968.700	-11.747	960.551
968.740	-6.897	960.588
968.780	-1.897	960.627
968.820	3.043	960.669
968.860	8.489	960.707
968.900	13.465	960.747
968.940	17.881	960.785
968.980	21.392	960.828
969.020	24.367	960.868
969.060	25.733	960.903
969.100	26.699	960.945
969.140	26.017	960.988
969.180	24.708	961.029
969.220	22.029	961.067
969.260	18.360	961.108
969.300	14.140	961.147
969.340	8.981	961.186
969.380	3.846	961.225
969.420	-1.731	961.267
969.460	-7.031	961.308
969.500	-11.706	961.345
969.540	-16.335	961.385
969.580	-20.060	961.429
969.620	-23.178	961.470
969.660	-25.080	961.506
969.700	-25.706	961.547
969.740	-25.607	961.584
969.780	-24.651	961.624
969.820	-22.236	961.665
969.860	-19.181	961.707
969.900	-14.959	961.749
969.940	-10.418	961.784
969.980	-5.049	961.823
970.020	-0.269	961.867
970.060	5.389	961.904
970.100	10.498	961.945
970.140	15.094	961.987
970.180	19.100	962.026
970.220	22.168	962.066
970.260	24.378	962.107
970.300	25.841	962.145
970.340	25.499	962.188
970.380	24.537	962.226
970.420	22.332	962.265
970.460	19.282	962.305
970.500	15.572	962.351
970.540	10.722	962.389
970.580	5.661	962.427
970.620	0.202	962.464
970.660	-4.728	962.506
970.700	-9.640	962.550
970.740	-14.307	962.589
970.780	-18.327	962.626
970.820	-21.228	962.668
970.860	-23.431	962.707
970.900	-24.313	962.745
970.940	-24.324	962.785
970.980	-23.039	962.826
971.020	-21.063	962.866
971.060	-17.634	962.904
971.100	-13.719	962.944
971.140	-9.167	962.988
971.180	-3.765	963.025
971.220	1.397	963.067
971.260	6.987	963.107
971.300	12.009	963.147
971.340	16.957	963.183
971.380	21.162	963.228
971.420	24.444	963.268
971.460	26.955	963.307
971.500	28.403	963.346
971.540	28.688	963.387
971.580	27.807	963.430
971.620	25.994	963.470
971.660	23.473	963.508
971.700	19.572	963.549
971.740	15.145	963.587
971.780	10.328	963.628
971.820	5.118	963.667
971.860	-0.218	963.709
971.900	-5.573	963.748
971.940	-10.069	963.787
971.980	-14.364	963.827
972.020	-17.953	963.870
972.060	-20.672	963.910
972.100	-22.578	963.952
972.140	-23.369	963.994
972.180	-23.053	964.028
972.220	-21.616	964.064
972.260	-19.366	964.107
972.300	-16.473	964.147
972.340	-12.621	964.185
972.380	-8.019	964.226
972.420	-3.646	964.266
972.460	1.122	964.307
972.500	5.851	964.346
972.540	10.127	964.391
972.580	14.055	964.428
972.620	17.078	964.464
972.660	19.592	964.507
972.700	20.829	964.546
972.740	21.180	964.589
972.780	20.922	964.625
972.820	19.042	964.671
972.860	16.625	964.711
972.900	13.319	964.748
972.940	9.302	964.787
972.980	4.785	964.828
973.020	0.213	964.867
973.060	-4.515	964.909
973.100	-9.128	964.945
973.140	-13.787	964.990
973.180	-17.382	965.026
973.220	-20.494	965.065
973.260	-22.685	965.106
973.300	-24.415	965.145
973.340	-24.868	965.189
973.380	-24.145	965.226
973.420	-22.634	965.268
973.460	-20.256	965.305
973.500	-17.144	965.346
973.540	-13.225	965.387
973.580	-8.751	965.428
973.620	-4.000	965.466
973.660	0.664	965.510
973.700	5.468	965.546
973.740	9.811	965.590
973.780	13.866	965.627
973.820	17.242	965.666
973.860	19.749	965.705
973.900	21.306	965.748
973.940	21.963	965.786
973.980	21.399	965.826
974.020	20.158	965.869
974.060	17.817	965.908
974.100	14.285	965.948
974.140	10.289	965.988
974.180	6.073	966.031
974.220	1.163	966.069
974.260	-3.256	966.108
974.300	-8.109	966.145
974.340	-12.193	966.193
974.380	-16.074	966.231
974.420	-18.987	966.271
974.460	-21.437	966.305
974.500	-22.896	966.353
974.540	-23.293	966.386
974.580	-22.677	966.430
974.620	-21.356	966.470
974.660	-19.143	966.507
974.700	-16.174	966.548
974.740	-12.190	966.586
974.780	-8.092	966.624
974.820	-3.471	966.671
974.860	1.660	966.709
974.900	6.357	966.748
974.940	11.105	966.787
974.980	15.249	966.826
975.020	18.585	966.869
975.060	21.524	966.910
975.100	22.960	966.949
975.140	23.605	966.988
975.180	23.375	967.028
975.220	22.103	967.069
975.260	19.691	967.108
975.300	16.635	967.150
975.340	12.372	967.189
975.380	7.847	967.227
975.420	2.977	967.267
975.460	-1.773	967.306
975.500	-6.739	967.346
975.540	-11.298	967.390
975.580	-15.305	967.427
975.620	-18.342	967.469
975.660	-21.267	967.507
975.700	-23.033	967.551
975.740	-23.598	967.590
975.780	-23.214	967.630
975.820	-22.033	967.668
975.860	-19.725	967.705
975.900	-16.624	967.743
975.940	-12.834	967.788
975.980	-8.834	967.830
976.020	-4.085	967.871
976.060	0.993	967.913
976.100	5.600	967.952
976.140	10.145	967.989
976.180	14.467	968.028
976.220	17.780	968.072
976.260	20.364	968.106
976.300	22.146	968.147
976.340	22.811	968.194
976.380	22.773	968.232
976.420	21.341	968.270
976.460	19.708	968.308
976.500	16.203	968.352
976.540	12.598	968.391
976.580	8.386	968.429
976.620	3.872	968.468
976.660	-0.853	968.510
976.700	-5.747	968.548
976.740	-9.946	968.589
976.780	-13.644	968.630
976.820	-17.380	968.667
976.860	-19.742	968.710
976.900	-21.311	968.749
976.940	-22.196	968.787
976.980	-21.782	968.831
977.020	-20.200	968.870
977.060	-18.004	968.907
977.100	-15.058	968.946
977.140	-10.905	968.987
977.180	-6.637	969.026
977.220	-1.977	969.065
977.260	2.797	969.109
977.300	8.089	969.149
977.340	12.680	969.189
977.380	16.830	969.226
977.420	20.377	969.266
977.460	23.380	969.306
977.500	25.016	969.345
977.540	26.143	969.385
977.580	25.916	969.428
977.620	24.815	969.468
977.660	22.680	969.507
977.700	19.705	969.548
977.740	15.777	969.588
977.780	11.421	969.628
977.820	6.620	969.667
977.860	1.314	969.705
977.900	-3.609	969.746
977.940	-8.385	969.787
977.980	-12.897	969.824
978.020	-16.627	969.868
978.060	-19.711	969.903
978.100	-22.057	969.947
978.140	-23.181	969.985
978.180	-23.364	970.027
978.220	-22.377	970.064
978.260	-20.467	970.105
978.300	-17.782	970.146
978.340	-14.065	970.185
978.380	-9.761	970.225
978.420	-5.226	970.267
978.460	-0.484	970.306
978.500	4.656	970.344
978.540	9.622	970.385
978.580	14.059	970.426
978.620	17.954	970.465
978.660	20.999	970.504
978.700	23.253	970.544
978.740	24.329	970.585
978.780	24.486	970.625
978.820	23.395	970.667
978.860	21.430	970.706
978.900	18.636	970.745
978.940	15.003	970.785
978.980	10.668	970.826
979.020	5.854	970.866
979.060	0.267	970.902
979.100	-4.547	970.941
979.140	-9.588	970.985
979.180	-14.045	971.026
979.220	-18.016	971.064
979.260	-21.446	971.106
979.300	-24.008	971.144
979.340	-25.520	971.185
979.380	-26.021	971.224
979.420	-25.595	971.265
979.460	-23.968	971.306
979.500	-21.364	971.343
979.540	-18.199	971.382
979.580	-14.092	971.423
979.620	-9.359	971.461
979.660	-4.572	971.503
979.700	0.347	971.543
979.740	5.106	971.584
979.780	9.313	971.625
979.820	13.328	971.665
979.860	17.030	971.705
979.900	19.624	971.744
979.940	20.877	971.784
979.980	21.640	971.824
980.020	21.235	971.867
980.060	20.136	971.903
980.100	17.517	971.943
980.140	14.589	971.980
980.180	10.779	972.027
980.220	6.898	972.062
980.260	2.253	972.103
980.300	-2.359	972.143
980.340	-6.557	972.185
980.380	-10.709	972.225
980.420	-14.229	972.264
980.460	-17.219	972.307
980.500	-19.468	972.346
980.540	-20.698	972.384
980.580	-21.217	972.425
980.620	-20.668	972.462
980.660	-19.152	972.503
980.700	-17.112	972.544
980.740	-13.879	972.587
980.780	-10.314	972.622
980.820	-6.509	972.664
980.860	-1.909	972.703
980.900	2.460	972.744
980.940	7.025	972.785
980.980	11.318	972.824
981.020	14.626	972.864
981.060	17.993	972.901
981.100	20.307	972.942
981.140	21.571	972.984
981.180	22.270	973.024
981.220	21.832	973.067
981.260	20.535	973.102
981.300	18.288	973.146
981.340	15.064	973.182
981.380	11.542	973.219
981.420	7.330	973.265
981.460	3.131	973.306
981.500	-1.166	973.345
981.540	-5.651	973.383
981.580	-9.731	973.421
981.620	-12.913	973.464
981.660	-15.985	973.504
981.700	-18.127	973.543
981.740	-19.363	973.581
981.780	-19.919	973.623
981.820	-19.242	973.661
981.860	-18.029	973.705
981.900	-15.592	973.745
981.940	-12.794	973.784
981.980	-9.038	973.823
982.020	-4.994	973.864
982.060	-0.616	973.905
982.100	3.799	973.942
982.140	8.285	973.984
982.180	11.876	974.022
982.220	15.953	974.063
982.260	18.329	974.103
982.300	20.491	974.140
982.340	21.549	974.183
982.380	22.141	974.224
982.420	21.371	974.266
982.460	19.659	974.303
982.500	17.393	974.342
982.540	14.134	974.385
982.580	9.999	974.425
982.620	5.848	974.464
982.660	1.313	974.504
982.700	-3.168	974.543
982.740	-7.595	974.585
982.780	-11.941	974.623
982.820	-15.206	974.664
982.860	-18.161	974.704
982.900	-20.225	974.743
982.940	-21.317	974.788
982.980	-21.736	974.823
983.020	-21.134	974.866
983.060	-19.464	974.901
983.100	-16.902	974.942
983.140	-13.805	974.985
983.180	-9.888	975.026
983.220	-5.678	975.064
983.260	-1.033	975.106
983.300	3.604	975.145
983.340	8.593	975.183
983.380	13.232	975.226
983.420	17.375	975.265
983.460	20.393	975.308
983.500	23.383	975.345
983.540	24.709	975.385
983.580	25.042	975.426
983.620	25.183	975.463
983.660	23.564	975.506
983.700	21.211	975.548
983.740	18.362	975.590
983.780	14.036	975.630
983.820	9.820	975.667
983.860	5.311	975.706
983.900	0.557	975.749
983.940	-4.037	975.786
983.980	-8.528	975.826
984.020	-12.474	975.866
984.060	-15.751	975.909
984.100	-18.409	975.947
984.140	-20.387	975.985
984.180	-21.115	976.025
984.220	-20.845	976.067
984.260	-20.137	976.107
984.300	-18.118	976.147
984.340	-15.295	976.188
984.380	-12.115	976.225
984.420	-8.168	976.266
984.460	-3.943	976.304
984.500	0.747	976.345
984.540	5.058	976.384
984.580	9.416	976.423
984.620	12.997	976.461
984.660	16.230	976.507
984.700	19.135	976.545
984.740	20.660	976.588
984.780	21.385	976.626
984.820	20.933	976.660
984.860	20.063	976.704
984.900	18.178	976.748
984.940	15.102	976.790
984.980	11.601	976.826
985.020	7.609	976.869
985.060	3.009	976.909
985.100	-1.250	976.948
985.140	-5.833	976.988
985.180	-9.834	977.029
985.220	-13.954	977.068
985.260	-17.072	977.108
985.300	-19.649	977.145
985.340	-21.008	977.185
985.380	-21.991	977.228
985.420	-21.756	977.265
985.460	-20.819	977.306
985.500	-18.700	977.349
985.540	-15.830	977.386
985.580	-12.378	977.424
985.620	-8.814	977.468
985.660	-4.312	977.508
985.700	0.118	977.545
985.740	4.611	977.586
985.780	8.556	977.626
985.820	12.319	977.668
985.860	15.765	977.706
985.900	18.186	977.745
985.940	19.891	977.788
985.980	20.663	977.827
986.020	20.484	977.869
986.060	19.584	977.905
986.100	17.381	977.946
986.140	14.257	977.984
986.180	11.287	978.032
986.220	7.110	978.069
986.260	2.835	978.107
986.300	-1.818	978.146
986.340	-6.496	978.189
986.380	-10.632	978.226
986.420	-14.495	978.264
986.460	-17.877	978.307
986.500	-20.315	978.347
986.540	-22.007	978.385
986.580	-23.034	978.424
986.620	-22.836	978.465
986.660	-21.847	978.504
986.700	-19.758	978.546
986.740	-16.923	978.587
986.780	-13.500	978.625
986.820	-9.326	978.662
986.860	-4.865	978.705
986.900	0.050	978.743
986.940	4.603	978.789
986.980	9.100	978.826
987.020	13.145	978.869
987.060	17.051	978.904
987.100	20.164	978.945
987.140	22.301	978.987
987.180	23.335	979.027
987.220	23.664	979.065
987.260	23.196	979.104
987.300	21.407	979.143
987.340	18.917	979.183
987.380	15.745	979.222
987.420	12.029	979.268
987.460	7.786	979.305
987.500	3.325	979.344
987.540	-1.204	979.386
987.580	-5.438	979.428
987.620	-9.779	979.469
987.660	-13.120	979.506
987.700	-16.414	979.546
987.740	-18.475	979.587
987.780	-19.718	979.627
987.820	-20.281	979.666
987.860	-19.983	979.705
987.900	-18.659	979.746
987.940	-16.744	979.783
987.980	-13.660	979.826
988.020	-10.263	979.866
988.060	-6.721	979.905
988.100	-2.763	979.949
988.140	1.681	979.986
988.180	5.672	980.028
988.220	9.867	980.065
988.260	13.431	980.106
988.300	16.233	980.146
988.340	18.233	980.184
988.380	19.805	980.226
988.420	20.579	980.261
988.460	19.739	980.306
988.500	18.497	980.347
988.540	16.607	980.386
988.580	13.277	980.427
988.620	10.088	980.465
988.660	6.082	980.504
988.700	2.052	980.544
988.740	-2.254	980.582
988.780	-6.523	980.626
988.820	-10.222	980.665
988.860	-13.627	980.706
988.900	-16.567	980.743
988.940	-18.623	980.786
988.980	-20.004	980.823
989.020	-20.158	980.866
989.060	-19.872	980.907
989.100	-18.496	980.947
989.140	-16.435	980.987
989.180	-13.433	981.024
989.220	-9.729	981.064
989.260	-6.017	981.105
989.300	-2.060	981.146
989.340	2.115	981.183
989.380	6.411	981.222
989.420	10.483	981.267
989.460	13.852	981.305
989.500	16.747	981.344
989.540	18.805	981.384
989.580	19.871	981.424
989.620	20.378	981.465
989.660	19.752	981.504
989.700	18.800	981.547
989.740	16.414	981.587
989.780	13.861	981.625
989.820	10.362	981.663
989.860	6.825	981.707
989.900	2.808	981.745
989.940	-1.323	981.788
989.980	-5.130	981.826
990.020	-8.841	981.870
990.060	-12.154	981.905
990.100	-14.815	981.946
990.140	-16.843	981.982
990.180	-18.130	982.025
990.220	-18.110	982.065
990.260	-17.751	982.108
990.300	-16.347	982.143
990.340	-14.147	982.184
990.380	-11.462	982.224
990.420	-7.981	982.261
990.460	-4.141	982.301
990.500	-0.314	982.345
990.540	3.706	982.387
990.580	7.663	982.422
990.620	11.794	982.466
990.660	14.919	982.502
990.700	17.732	982.545
990.740	19.593	982.585
990.780	20.403	982.621
990.820	20.830	982.664
990.860	20.226	982.706
990.900	18.883	982.743
990.940	16.248	982.785
990.980	13.256	982.826
991.020	9.633	982.864
991.060	5.805	982.900
991.100	1.295	982.943
991.140	-3.208	982.988
991.180	-7.567	983.026
991.220	-11.510	983.064
991.260	-14.763	983.102
991.300	-18.021	983.141
991.340	-20.190	983.181
991.380	-21.899	983.223
991.420	-22.458	983.264
991.460	-22.049	983.307
991.500	-20.729	983.342
991.540	-18.731	983.379
991.580	-16.205	983.427
991.620	-12.464	983.463
991.660	-8.618	983.499
991.700	-4.436	983.547
991.740	-0.138	983.583
991.780	4.281	983.622
991.820	8.181	983.665
991.860	11.713	983.708
991.900	15.095	983.745
991.940	17.644	983.781
991.980	19.230	983.820
992.020	19.991	983.864
992.060	19.945	983.904
992.100	18.990	983.943
992.140	17.302	983.984
992.180	14.806	984.023
992.220	11.502	984.064
992.260	7.926	984.104
992.300	4.019	984.147
992.340	-0.053	984.185
992.380	-4.176	984.225
992.420	-8.137	984.265
992.460	-11.286	984.304
992.500	-14.614	984.341
992.540	-16.954	984.380
992.580	-18.507	984.424
992.620	-19.262	984.464
992.660	-19.108	984.504
992.700	-18.430	984.544
992.740	-16.729	984.583
992.780	-14.578	984.621
992.820	-11.567	984.666
992.860	-8.104	984.704
992.900	-4.541	984.739
992.940	-0.545	984.783
992.980	3.067	984.822
993.020	7.056	984.864
993.060	10.381	984.905
993.100	13.530	984.946
993.140	15.614	984.985
993.180	17.252	985.022
993.220	18.018	985.060
993.260	18.112	985.104
993.300	16.805	985.144
993.340	15.685	985.185
993.380	13.511	985.223
993.420	10.346	985.269
993.460	7.318	985.305
993.500	3.714	985.343
993.540	0.188	985.381
993.580	-3.087	985.425
993.620	-6.475	985.466
993.660	-9.832	985.501
993.700	-12.400	985.543
993.740	-14.244	985.584
993.780	-15.329	985.622
993.820	-16.131	985.665
993.860	-15.887	985.701
993.900	-14.917	985.747
993.940	-13.150	985.785
993.980	-11.088	985.824
994.020	-8.156	985.869
994.060	-4.938	985.905
994.100	-1.518	985.943
994.140	1.968	985.985
994.180	5.366	986.024
994.220	8.530	986.066
994.260	11.528	986.104
994.300	13.901	986.146
994.340	15.766	986.186
994.380	16.675	986.224
994.420	16.847	986.265
994.460	16.838	986.308
994.500	15.272	986.345
994.540	13.591	986.386
994.580	11.101	986.427
994.620	8.141	986.468
994.660	4.797	986.507
994.700	1.137	986.546
994.740	-2.517	986.586
994.780	-5.830	986.625
994.820	-9.294	986.668
994.860	-12.239	986.706
994.900	-14.957	986.748
994.940	-16.546	986.789
994.980	-17.711	986.827
995.020	-18.083	986.866
995.060	-17.580	986.910
995.100	-16.249	986.945
995.140	-14.814	986.987
995.180	-11.983	987.025
995.220	-9.031	987.069
995.260	-5.492	987.107
995.300	-1.911	987.149
995.340	1.731	987.189
995.380	5.199	987.224
995.420	8.447	987.265
995.460	11.558	987.306
995.500	13.975	987.346
995.540	15.856	987.389
995.580	16.820	987.429
995.620	17.262	987.466
995.660	16.565	987.507
995.700	15.438	987.547
995.740	13.449	987.586
995.780	10.923	987.625
995.820	7.903	987.666
995.860	4.499	987.709
995.900	0.906	987.745
995.940	-2.652	987.785
995.980	-6.245	987.823
996.020	-9.496	987.864
996.060	-12.344	987.908
996.100	-14.464	987.948
996.140	-16.203	987.986
996.180	-17.114	988.028
996.220	-17.629	988.067
996.260	-16.905	988.106
996.300	-16.085	988.148
996.340	-13.718	988.188
996.380	-11.113	988.227
996.420	-8.008	988.266
996.460	-4.627	988.308
996.500	-1.172	988.346
996.540	3.025	988.382
996.580	6.314	988.426
996.620	9.769	988.469
996.660	12.366	988.508
996.700	14.865	988.545
996.740	16.586	988.585
996.780	17.493	988.630
996.820	17.516	988.666
996.860	16.540	988.707
996.900	15.226	988.749
996.940	13.123	988.789
996.980	10.479	988.827
997.020	7.235	988.866
997.060	3.973	988.904
997.100	0.523	988.944
997.140	-3.252	988.985
997.180	-6.834	989.027
997.220	-10.032	989.070
997.260	-12.276	989.107
997.300	-14.689	989.148
997.340	-15.920	989.188
997.380	-16.750	989.225
997.420	-16.604	989.264
997.460	-15.949	989.306
997.500	-14.196	989.345
997.540	-11.884	989.386
997.580	-8.768	989.427
997.620	-5.708	989.468
997.660	-2.189	989.505
997.700	1.439	989.548
997.740	5.297	989.587
997.780	8.800	989.627
997.820	12.316	989.667
997.860	14.977	989.709
997.900	17.133	989.744
997.940	18.899	989.782
997.980	19.253	989.826
998.020	19.133	989.865
998.060	18.089	989.906
998.100	16.256	989.947
