Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
1016.460	-48.475	1008.303
1016.500	-48.702	1008.344
1016.540	-47.242	1008.384
1016.580	-43.301	1008.426
1016.620	-37.505	1008.461
1016.660	-30.554	1008.505
1016.700	-21.775	1008.546
1016.740	-12.498	1008.585
1016.780	-2.212	1008.623
1016.820	8.212	1008.664
1016.860	18.884	1008.704
1016.900	28.205	1008.743
1016.940	36.956	1008.777
1016.980	44.145	1008.823
1017.020	49.493	1008.866
1017.060	52.893	1008.903
1017.100	54.036	1008.949
1017.140	53.191	1008.983
1017.180	50.196	1009.020
1017.220	45.105	1009.063
1017.260	38.187	1009.103
1017.300	29.122	1009.146
1017.340	19.382	1009.184
1017.380	8.092	1009.226
1017.420	-2.933	1009.263
1017.460	-14.326	1009.303
1017.500	-24.300	1009.342
1017.540	-33.442	1009.378
1017.580	-40.757	1009.423
1017.620	-45.752	1009.465
1017.660	-49.177	1009.502
1017.700	-50.249	1009.539
1017.740	-48.987	1009.584
1017.780	-45.663	1009.621
1017.820	-40.360	1009.661
1017.860	-33.096	1009.702
1017.900	-24.195	1009.742
1017.940	-14.913	1009.785
1017.980	-4.302	1009.824
1018.020	5.874	1009.858
1018.060	16.514	1009.901
1018.100	25.812	1009.947
1018.140	34.032	1009.984
1018.180	40.200	1010.025
1018.220	44.901	1010.062
1018.260	47.772	1010.099
1018.300	48.780	1010.142
1018.340	47.370	1010.186
1018.380	43.896	1010.223
1018.420	39.129	1010.262
1018.460	32.411	1010.303
1018.500	24.379	1010.343
1018.540	15.086	1010.383
1018.580	4.835	1010.423
1018.620	-5.320	1010.461
1018.660	-15.424	1010.501
1018.700	-25.086	1010.543
1018.740	-33.638	1010.582
1018.780	-40.849	1010.622
1018.820	-46.341	1010.664
1018.860	-50.003	1010.704
1018.900	-51.275	1010.743
1018.940	-50.455	1010.780
1018.980	-47.262	1010.824
1019.020	-41.960	1010.865
1019.060	-34.672	1010.903
1019.100	-25.814	1010.945
1019.140	-15.895	1010.983
1019.180	-5.393	1011.022
1019.220	5.207	1011.060
1019.260	15.873	1011.101
1019.300	25.503	1011.141
1019.340	33.576	1011.182
1019.380	40.726	1011.222
1019.420	45.653	1011.265
1019.460	48.616	1011.304
1019.500	49.641	1011.343
1019.540	48.199	1011.380
1019.580	44.889	1011.422
1019.620	39.518	1011.462
1019.660	32.477	1011.503
1019.700	23.533	1011.543
1019.740	14.088	1011.584
1019.780	4.149	1011.623
1019.820	-6.080	1011.661
1019.860	-15.654	1011.703
1019.900	-25.040	1011.745
1019.940	-32.894	1011.782
1019.980	-39.116	1011.822
1020.020	-44.354	1011.863
1020.060	-47.409	1011.905
1020.100	-48.217	1011.940
1020.140	-47.283	1011.984
1020.180	-44.474	1012.022
1020.220	-38.867	1012.068
1020.260	-31.749	1012.104
1020.300	-23.199	1012.140
1020.340	-13.335	1012.182
1020.380	-3.066	1012.220
1020.420	7.958	1012.261
1020.460	18.890	1012.304
1020.500	28.606	1012.343
1020.540	37.195	1012.382
1020.580	44.157	1012.424
1020.620	49.232	1012.462
1020.660	51.778	1012.501
1020.700	52.135	1012.542
1020.740	50.153	1012.584
1020.780	45.906	1012.626
1020.820	39.315	1012.663
1020.860	31.213	1012.700
1020.900	21.560	1012.740
1020.940	11.503	1012.782
1020.980	0.618	1012.824
1021.020	-10.175	1012.863
1021.060	-20.457	1012.900
1021.100	-29.828	1012.942
1021.140	-37.778	1012.987
1021.180	-44.363	1013.020
1021.220	-49.494	1013.059
1021.260	-52.161	1013.103
1021.300	-53.253	1013.146
1021.340	-51.904	1013.180
1021.380	-48.526	1013.223
1021.420	-43.128	1013.263
1021.460	-35.733	1013.303
1021.500	-27.536	1013.343
1021.540	-18.014	1013.378
1021.580	-7.662	1013.422
1021.620	2.736	1013.464
1021.660	13.148	1013.504
1021.700	22.949	1013.542
1021.740	31.952	1013.583
1021.780	39.423	1013.622
1021.820	44.942	1013.659
1021.860	48.300	1013.705
1021.900	49.784	1013.741
1021.940	48.520	1013.779
1021.980	45.258	1013.822
1022.020	40.233	1013.863
1022.060	33.032	1013.906
1022.100	24.466	1013.946
1022.140	14.404	1013.987
1022.180	3.858	1014.023
1022.220	-6.603	1014.065
1022.260	-16.884	1014.106
1022.300	-26.604	1014.142
1022.340	-35.059	1014.185
1022.380	-41.392	1014.224
1022.420	-46.569	1014.263
1022.460	-49.098	1014.303
1022.500	-49.373	1014.343
1022.540	-47.368	1014.382
1022.580	-43.089	1014.425
1022.620	-36.954	1014.464
1022.660	-29.454	1014.503
1022.700	-20.671	1014.546
1022.740	-10.612	1014.582
1022.780	-0.439	1014.626
1022.820	9.857	1014.663
1022.860	19.816	1014.706
1022.900	28.347	1014.747
1022.940	36.580	1014.787
1022.980	42.734	1014.827
1023.020	47.474	1014.865
1023.060	50.171	1014.905
1023.100	50.717	1014.946
1023.140	49.418	1014.986
1023.180	45.861	1015.031
1023.220	40.786	1015.062
1023.260	33.804	1015.105
1023.300	25.654	1015.143
1023.340	16.397	1015.184
1023.380	6.115	1015.222
1023.420	-3.904	1015.268
1023.460	-13.819	1015.306
1023.500	-23.160	1015.342
1023.540	-31.766	1015.381
1023.580	-38.483	1015.426
1023.620	-43.427	1015.466
1023.660	-46.572	1015.503
1023.700	-47.259	1015.546
1023.740	-45.409	1015.587
1023.780	-41.351	1015.624
1023.820	-35.584	1015.663
1023.860	-28.072	1015.707
1023.900	-18.796	1015.745
1023.940	-8.879	1015.785
1023.980	1.676	1015.826
1024.020	12.099	1015.870
1024.060	22.526	1015.901
1024.100	31.748	1015.944
1024.140	39.560	1015.985
1024.180	45.748	1016.027
1024.220	49.634	1016.063
1024.260	51.755	1016.103
1024.300	51.131	1016.142
1024.340	48.187	1016.187
1024.380	43.130	1016.224
1024.420	36.399	1016.263
1024.460	28.350	1016.301
1024.500	19.182	1016.347
1024.540	8.760	1016.386
1024.580	-1.934	1016.425
1024.620	-12.291	1016.467
1024.660	-22.624	1016.505
1024.700	-31.865	1016.544
1024.740	-39.919	1016.586
1024.780	-46.305	1016.628
1024.820	-50.794	1016.667
1024.860	-53.302	1016.705
1024.900	-53.236	1016.744
1024.940	-51.324	1016.788
1024.980	-47.267	1016.824
1025.020	-41.217	1016.866
1025.060	-33.258	1016.905
1025.100	-24.062	1016.944
1025.140	-14.036	1016.984
1025.180	-2.908	1017.026
1025.220	7.967	1017.063
1025.260	19.248	1017.104
1025.300	29.481	1017.144
1025.340	37.997	1017.185
1025.380	45.075	1017.219
1025.420	50.119	1017.266
1025.460	53.044	1017.306
1025.500	53.136	1017.344
1025.540	51.178	1017.382
1025.580	47.002	1017.424
1025.620	40.416	1017.465
1025.660	32.622	1017.503
1025.700	23.122	1017.547
1025.740	12.603	1017.583
1025.780	1.908	1017.624
1025.820	-9.061	1017.665
1025.860	-19.344	1017.704
1025.900	-28.518	1017.744
1025.940	-36.877	1017.786
1025.980	-42.929	1017.826
1026.020	-47.558	1017.861
1026.060	-49.815	1017.899
1026.100	-49.905	1017.942
1026.140	-47.777	1017.986
1026.180	-43.770	1018.025
1026.220	-37.900	1018.061
1026.260	-30.242	1018.100
1026.300	-21.424	1018.141
1026.340	-10.965	1018.180
1026.380	-0.897	1018.222
1026.420	10.191	1018.263
1026.460	20.401	1018.303
1026.500	30.402	1018.343
1026.540	39.146	1018.383
1026.580	46.116	1018.421
1026.620	51.025	1018.464
1026.660	54.331	1018.503
1026.700	54.855	1018.546
1026.740	53.351	1018.585
1026.780	49.520	1018.625
1026.820	43.692	1018.665
1026.860	35.869	1018.702
1026.900	26.596	1018.738
1026.940	15.902	1018.784
1026.980	4.635	1018.822
1027.020	-6.408	1018.863
1027.060	-17.019	1018.901
1027.100	-26.873	1018.943
1027.140	-35.295	1018.983
1027.180	-41.593	1019.021
1027.220	-46.372	1019.057
1027.260	-48.636	1019.102
1027.300	-49.026	1019.143
1027.340	-47.400	1019.178
1027.380	-43.544	1019.222
1027.420	-37.937	1019.265
1027.460	-30.589	1019.304
1027.500	-22.419	1019.346
1027.540	-13.360	1019.381
1027.580	-3.496	1019.423
1027.620	6.401	1019.460
1027.660	15.797	1019.501
1027.700	24.429	1019.541
1027.740	31.940	1019.584
1027.780	37.638	1019.622
1027.820	41.533	1019.661
1027.860	44.020	1019.705
1027.900	44.152	1019.743
1027.940	42.395	1019.782
1027.980	38.899	1019.821
1028.020	33.360	1019.868
1028.060	26.345	1019.900
1028.100	17.959	1019.942
1028.140	8.353	1019.982
1028.180	-1.820	1020.019
1028.220	-11.994	1020.064
1028.260	-21.995	1020.102
1028.300	-30.963	1020.139
1028.340	-38.933	1020.186
1028.380	-45.465	1020.221
1028.420	-50.012	1020.262
1028.460	-52.714	1020.302
1028.500	-53.253	1020.338
1028.540	-50.975	1020.380
1028.580	-47.097	1020.420
1028.620	-40.772	1020.460
1028.660	-32.789	1020.500
1028.700	-22.906	1020.540
1028.740	-12.668	1020.578
1028.780	-1.484	1020.623
1028.820	10.007	1020.660
1028.860	20.463	1020.698
1028.900	30.104	1020.741
1028.940	38.333	1020.782
1028.980	44.911	1020.823
1029.020	49.102	1020.858
1029.060	51.299	1020.903
1029.100	51.475	1020.942
1029.140	49.612	1020.982
1029.180	45.385	1021.024
1029.220	39.060	1021.058
1029.260	31.448	1021.101
1029.300	22.609	1021.142
1029.340	12.820	1021.179
1029.380	2.438	1021.220
1029.420	-7.696	1021.261
1029.460	-17.528	1021.299
1029.500	-25.978	1021.341
1029.540	-33.546	1021.383
1029.580	-39.714	1021.422
1029.620	-44.192	1021.464
1029.660	-46.794	1021.501
1029.700	-47.215	1021.545
1029.740	-45.998	1021.584
1029.780	-42.654	1021.623
1029.820	-37.368	1021.663
1029.860	-29.811	1021.706
1029.900	-21.023	1021.744
1029.940	-11.091	1021.780
1029.980	-0.719	1021.819
1030.020	10.240	1021.861
1030.060	20.690	1021.901
1030.100	30.242	1021.943
1030.140	38.473	1021.987
1030.180	45.566	1022.023
1030.220	50.485	1022.063
1030.260	53.227	1022.102
1030.300	53.726	1022.141
1030.340	52.071	1022.177
1030.380	48.100	1022.219
1030.420	41.917	1022.261
1030.460	34.132	1022.302
1030.500	24.440	1022.344
1030.540	14.387	1022.380
1030.580	3.505	1022.420
1030.620	-7.480	1022.463
1030.660	-18.024	1022.504
1030.700	-27.143	1022.543
1030.740	-35.531	1022.581
1030.780	-41.894	1022.627
1030.820	-46.632	1022.660
1030.860	-49.288	1022.700
1030.900	-49.658	1022.738
1030.940	-48.365	1022.781
1030.980	-44.679	1022.823
1031.020	-39.217	1022.865
1031.060	-31.799	1022.908
1031.100	-23.396	1022.940
1031.140	-13.965	1022.984
1031.180	-3.877	1023.024
1031.220	6.059	1023.058
1031.260	15.844	1023.102
1031.300	24.863	1023.143
1031.340	32.669	1023.179
1031.380	39.479	1023.222
1031.420	44.135	1023.264
1031.460	47.146	1023.302
1031.500	48.015	1023.340
1031.540	46.691	1023.382
1031.580	43.361	1023.422
1031.620	38.273	1023.463
1031.660	31.251	1023.501
1031.700	22.652	1023.538
1031.740	13.209	1023.585
1031.780	3.265	1023.626
1031.820	-7.420	1023.659
1031.860	-17.244	1023.703
1031.900	-26.754	1023.742
1031.940	-34.572	1023.784
1031.980	-41.015	1023.820
1032.020	-45.817	1023.863
1032.060	-48.013	1023.902
1032.100	-48.316	1023.943
1032.140	-46.303	1023.983
1032.180	-42.465	1024.021
1032.220	-36.355	1024.062
1032.260	-28.848	1024.103
1032.300	-19.737	1024.142
1032.340	-10.336	1024.184
1032.380	-0.065	1024.222
1032.420	9.798	1024.262
1032.460	19.829	1024.301
1032.500	28.690	1024.345
1032.540	36.444	1024.387
1032.580	42.301	1024.423
1032.620	46.495	1024.464
1032.660	49.228	1024.502
1032.700	49.391	1024.541
1032.740	47.444	1024.581
1032.780	43.752	1024.624
1032.820	37.810	1024.662
1032.860	30.748	1024.704
1032.900	22.002	1024.739
1032.940	12.495	1024.781
1032.980	2.310	1024.820
1033.020	-7.992	1024.863
1033.060	-18.313	1024.896
1033.100	-27.578	1024.941
1033.140	-35.669	1024.982
1033.180	-42.773	1025.019
1033.220	-47.651	1025.059
1033.260	-50.853	1025.102
1033.300	-51.724	1025.142
1033.340	-50.034	1025.179
1033.380	-46.532	1025.219
1033.420	-41.131	1025.262
1033.460	-33.561	1025.303
1033.500	-24.982	1025.340
1033.540	-15.086	1025.383
1033.580	-4.546	1025.423
1033.620	6.672	1025.462
1033.660	16.915	1025.503
1033.700	26.439	1025.541
1033.740	34.588	1025.580
1033.780	41.110	1025.622
1033.820	45.959	1025.661
1033.860	48.670	1025.701
1033.900	48.990	1025.738
1033.940	47.142	1025.779
1033.980	43.452	1025.822
1034.020	37.567	1025.862
1034.060	30.256	1025.901
1034.100	21.537	1025.938
1034.140	11.861	1025.980
1034.180	1.595	1026.021
1034.220	-8.549	1026.062
1034.260	-18.659	1026.098
1034.300	-27.941	1026.143
1034.340	-36.306	1026.181
1034.380	-43.083	1026.222
1034.420	-48.775	1026.259
1034.460	-51.904	1026.300
1034.500	-53.292	1026.341
1034.540	-52.303	1026.382
1034.580	-49.357	1026.422
1034.620	-44.463	1026.462
1034.660	-37.503	1026.502
1034.700	-29.007	1026.540
1034.740	-19.640	1026.577
1034.780	-9.325	1026.626
1034.820	1.651	1026.661
1034.860	12.531	1026.699
1034.900	22.681	1026.738
1034.940	32.045	1026.784
1034.980	39.455	1026.823
1035.020	45.481	1026.861
1035.060	49.252	1026.900
1035.100	50.696	1026.942
1035.140	49.794	1026.983
1035.180	46.709	1027.020
1035.220	41.423	1027.059
1035.260	34.649	1027.106
1035.300	26.047	1027.144
1035.340	16.991	1027.178
1035.380	6.697	1027.220
1035.420	-3.462	1027.262
1035.460	-13.438	1027.302
1035.500	-22.202	1027.339
1035.540	-30.276	1027.381
1035.580	-36.257	1027.423
1035.620	-40.930	1027.461
1035.660	-43.399	1027.497
1035.700	-43.845	1027.543
1035.740	-42.340	1027.580
1035.780	-39.226	1027.620
1035.820	-34.054	1027.659
1035.860	-27.313	1027.700
1035.900	-19.122	1027.744
1035.940	-10.297	1027.782
1035.980	-0.941	1027.823
1036.020	8.935	1027.863
1036.060	18.271	1027.903
1036.100	26.895	1027.942
1036.140	34.378	1027.984
1036.180	40.938	1028.022
1036.220	45.747	1028.059
1036.260	48.275	1028.101
1036.300	49.164	1028.142
1036.340	47.766	1028.180
1036.380	44.418	1028.219
1036.420	39.077	1028.261
1036.460	31.960	1028.304
1036.500	23.472	1028.342
1036.540	13.912	1028.385
1036.580	3.497	1028.420
1036.620	-7.224	1028.463
1036.660	-17.220	1028.501
1036.700	-26.853	1028.543
1036.740	-35.436	1028.583
1036.780	-42.249	1028.624
1036.820	-47.167	1028.663
1036.860	-49.774	1028.704
1036.900	-50.281	1028.741
1036.940	-48.721	1028.785
1036.980	-44.880	1028.825
1037.020	-39.036	1028.860
1037.060	-31.407	1028.901
1037.100	-22.793	1028.944
1037.140	-13.107	1028.982
1037.180	-2.505	1029.020
1037.220	7.574	1029.061
1037.260	17.669	1029.104
1037.300	26.430	1029.141
1037.340	33.725	1029.180
1037.380	40.180	1029.224
1037.420	44.569	1029.264
1037.460	46.654	1029.301
1037.500	47.115	1029.341
1037.540	45.538	1029.380
1037.580	41.886	1029.421
1037.620	36.507	1029.462
1037.660	29.714	1029.502
1037.700	21.325	1029.541
1037.740	11.770	1029.582
1037.780	1.465	1029.619
1037.820	-8.632	1029.661
1037.860	-18.794	1029.701
1037.900	-28.060	1029.742
1037.940	-36.237	1029.787
1037.980	-43.060	1029.820
1038.020	-48.237	1029.865
1038.060	-51.228	1029.900
1038.100	-51.986	1029.943
1038.140	-50.561	1029.979
1038.180	-47.597	1030.020
1038.220	-42.104	1030.060
1038.260	-34.539	1030.100
1038.300	-25.651	1030.141
1038.340	-15.581	1030.181
1038.380	-4.809	1030.218
1038.420	6.165	1030.262
1038.460	16.917	1030.302
1038.500	26.715	1030.342
1038.540	34.670	1030.382
1038.580	41.703	1030.420
1038.620	46.035	1030.460
1038.660	48.798	1030.501
1038.700	49.303	1030.544
1038.740	47.917	1030.580
1038.780	44.006	1030.622
1038.820	38.655	1030.663
1038.860	31.287	1030.699
1038.900	23.082	1030.733
1038.940	13.553	1030.779
1038.980	3.380	1030.819
1039.020	-6.547	1030.859
1039.060	-15.918	1030.900
1039.100	-24.781	1030.943
1039.140	-32.679	1030.979
1039.180	-39.123	1031.019
1039.220	-43.694	1031.057
1039.260	-46.694	1031.103
1039.300	-47.387	1031.141
1039.340	-46.121	1031.180
1039.380	-42.653	1031.221
1039.420	-37.446	1031.260
1039.460	-30.449	1031.298
1039.500	-22.386	1031.336
1039.540	-12.899	1031.382
1039.580	-2.946	1031.425
1039.620	7.360	1031.458
1039.660	17.222	1031.499
1039.700	26.094	1031.543
1039.740	34.010	1031.580
1039.780	40.567	1031.617
1039.820	45.227	1031.659
1039.860	47.844	1031.705
1039.900	48.315	1031.744
1039.940	46.553	1031.785
1039.980	42.762	1031.821
1040.020	36.780	1031.864
1040.060	29.364	1031.901
1040.100	20.211	1031.939
1040.140	10.988	1031.981
1040.180	0.629	1032.022
1040.220	-9.309	1032.062
1040.260	-18.746	1032.105
1040.300	-27.095	1032.144
1040.340	-34.149	1032.180
1040.380	-39.811	1032.222
1040.420	-43.439	1032.262
1040.460	-45.088	1032.301
1040.500	-44.822	1032.341
1040.540	-42.767	1032.384
1040.580	-38.652	1032.421
1040.620	-32.885	1032.460
1040.660	-25.899	1032.504
1040.700	-17.849	1032.539
1040.740	-8.758	1032.578
1040.780	0.745	1032.621
1040.820	10.118	1032.664
1040.860	19.263	1032.701
1040.900	27.449	1032.740
1040.940	34.465	1032.783
1040.980	40.282	1032.822
1041.020	43.705	1032.864
1041.060	45.702	1032.903
1041.100	45.673	1032.943
1041.140	43.474	1032.982
1041.180	39.371	1033.022
1041.220	33.353	1033.064
1041.260	26.047	1033.106
1041.300	17.182	1033.144
1041.340	7.803	1033.185
1041.380	-2.349	1033.216
1041.420	-12.110	1033.260
1041.460	-21.206	1033.303
1041.500	-29.462	1033.341
1041.540	-36.463	1033.382
1041.580	-41.736	1033.424
1041.620	-45.213	1033.464
1041.660	-46.362	1033.505
1041.700	-45.845	1033.546
1041.740	-42.928	1033.581
1041.780	-37.770	1033.622
1041.820	-31.268	1033.661
1041.860	-23.308	1033.703
1041.900	-14.250	1033.750
1041.940	-4.559	1033.782
1041.980	5.666	1033.824
1042.020	15.319	1033.865
1042.060	24.394	1033.901
1042.100	32.655	1033.944
1042.140	39.540	1033.985
1042.180	45.093	1034.020
1042.220	48.478	1034.062
1042.260	50.304	1034.101
1042.300	50.151	1034.147
1042.340	47.907	1034.186
1042.380	43.651	1034.221
1042.420	37.953	1034.262
1042.460	30.556	1034.304
1042.500	21.713	1034.343
1042.540	12.309	1034.385
1042.580	2.393	1034.427
1042.620	-7.583	1034.464
1042.660	-16.924	1034.503
1042.700	-25.767	1034.545
1042.740	-33.354	1034.584
1042.780	-39.394	1034.626
1042.820	-43.528	1034.663
1042.860	-46.151	1034.704
1042.900	-46.311	1034.743
1042.940	-44.721	1034.781
1042.980	-41.004	1034.822
1043.020	-35.175	1034.863
1043.060	-27.637	1034.908
1043.100	-18.605	1034.945
1043.140	-8.919	1034.984
1043.180	1.524	1035.020
1043.220	11.632	1035.064
1043.260	21.170	1035.103
1043.300	29.585	1035.144
1043.340	36.957	1035.184
1043.380	42.908	1035.222
1043.420	46.087	1035.262
1043.460	47.659	1035.304
1043.500	46.751	1035.340
1043.540	43.653	1035.382
1043.580	38.998	1035.424
1043.620	32.689	1035.463
1043.660	24.754	1035.503
1043.700	16.182	1035.544
1043.740	6.675	1035.582
1043.780	-3.136	1035.620
1043.820	-12.574	1035.658
1043.860	-21.894	1035.703
1043.900	-30.002	1035.741
1043.940	-36.920	1035.782
1043.980	-42.469	1035.817
1044.020	-46.342	1035.862
1044.060	-47.949	1035.903
1044.100	-47.948	1035.941
1044.140	-45.946	1035.984
1044.180	-41.903	1036.026
1044.220	-36.589	1036.065
1044.260	-29.443	1036.100
1044.300	-21.234	1036.144
1044.340	-11.745	1036.182
1044.380	-2.315	1036.221
1044.420	7.379	1036.260
1044.460	16.649	1036.302
1044.500	25.154	1036.341
1044.540	32.297	1036.382
1044.580	38.050	1036.420
1044.620	41.995	1036.460
1044.660	43.887	1036.502
1044.700	43.577	1036.543
1044.740	41.361	1036.580
1044.780	37.119	1036.621
1044.820	31.551	1036.660
1044.860	23.828	1036.701
1044.900	15.318	1036.740
1044.940	5.726	1036.783
1044.980	-3.954	1036.825
1045.020	-13.364	1036.860
1045.060	-22.493	1036.904
1045.100	-30.325	1036.944
1045.140	-36.718	1036.982
1045.180	-41.315	1037.021
1045.220	-44.034	1037.061
1045.260	-44.604	1037.100
1045.300	-43.834	1037.140
1045.340	-40.743	1037.180
1045.380	-36.056	1037.223
1045.420	-29.931	1037.263
1045.460	-22.369	1037.303
1045.500	-13.652	1037.339
1045.540	-4.366	1037.385
1045.580	5.382	1037.426
1045.620	14.866	1037.460
1045.660	23.803	1037.503
1045.700	32.205	1037.542
1045.740	38.909	1037.583
1045.780	44.342	1037.621
1045.820	47.998	1037.661
1045.860	49.683	1037.703
1045.900	49.450	1037.741
1045.940	46.815	1037.780
1045.980	42.819	1037.822
1046.020	37.048	1037.866
1046.060	29.214	1037.903
1046.100	20.340	1037.943
1046.140	10.592	1037.982
1046.180	0.315	1038.021
1046.220	-10.245	1038.063
1046.260	-19.905	1038.101
1046.300	-29.053	1038.143
1046.340	-36.481	1038.185
1046.380	-42.612	1038.219
1046.420	-46.597	1038.258
1046.460	-48.361	1038.303
1046.500	-48.120	1038.339
1046.540	-46.096	1038.380
1046.580	-41.905	1038.425
1046.620	-35.441	1038.464
1046.660	-28.049	1038.502
1046.700	-19.535	1038.542
1046.740	-9.896	1038.584
1046.780	0.178	1038.624
1046.820	9.986	1038.660
1046.860	19.270	1038.700
1046.900	27.847	1038.738
1046.940	34.754	1038.780
1046.980	40.368	1038.825
1047.020	44.396	1038.866
1047.060	46.218	1038.902
